rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1
0.0039244890213012695,1,0,1,0.12679555,0.87320447
0.018870115280151367,1,1,1,0.16706543,0.83293456
-0.028571665287017822,1,1,1,0.11535379,0.8846462
-0.038890063762664795,1,1,1,0.09693785,0.9030622
0.0650559663772583,1,1,1,0.16600874,0.8339913
0.03443390130996704,1,1,1,0.21847032,0.78152966
0.33430731296539307,1,1,0,0.51497906,0.485021
0.2551165819168091,1,1,1,0.41468155,0.58531845
0.10764724016189575,0,0,0,0.853369,0.14663102
0.20846939086914062,0,0,0,0.66977155,0.33022842
0.2206057906150818,0,0,0,0.61925346,0.38074657
0.12512868642807007,0,0,0,0.8442765,0.15572348
0.17632925510406494,0,0,0,0.7364829,0.26351714
0.05847138166427612,0,0,0,0.9160699,0.08393002
0.09222465753555298,1,1,0,0.80021644,0.19978356
0.05505794286727905,0,0,0,0.90611863,0.093881354
0.07740437984466553,0,0,0,0.88470304,0.11529699
0.05296200513839722,0,0,0,0.9189444,0.0810556
0.07180905342102051,0,0,0,0.89252424,0.10747568
0.06861013174057007,0,0,0,0.8709164,0.12908351
0.027416706085205078,0,0,0,0.9586903,0.041309673
0.16470861434936523,0,0,0,0.6988457,0.30115435
-4.971027374267578e-05,1,1,1,0.17487608,0.8251239
0.048735618591308594,0,0,0,0.9285815,0.071418494
0.10818028450012207,0,0,0,0.8169976,0.18300235
0.10658574104309082,0,0,0,0.7357486,0.26425138
0.00852125883102417,0,0,0,0.9893433,0.010656768
0.02664816379547119,0,0,0,0.96601635,0.033983625
0.08433294296264648,0,0,0,0.8740838,0.12591612
0.12736403942108154,0,0,0,0.738838,0.261162
0.10141199827194214,0,0,0,0.7527709,0.24722905
0.051945269107818604,0,0,0,0.902309,0.09769097
0.2604818344116211,0,0,0,0.6132308,0.3867692
0.04826635122299194,0,0,0,0.9317965,0.068203464
0.28856486082077026,1,1,0,0.5635831,0.43641695
0.1566210389137268,1,1,1,0.3204176,0.6795824
0.2670978903770447,1,1,1,0.42665592,0.5733441
0.3046582341194153,1,1,1,0.4991232,0.5008768
0.09209072589874268,0,0,0,0.84625417,0.15374577
0.17538326978683472,0,0,0,0.73890394,0.261096
0.22876954078674316,0,0,0,0.6110771,0.38892293
0.12763231992721558,1,0,1,0.29031938,0.7096806
0.23775678873062134,1,0,0,0.63125914,0.36874083
0.3296990394592285,1,0,0,0.50415665,0.49584338
0.2775331735610962,0,0,1,0.45961565,0.54038435
0.06902104616165161,1,1,1,0.22134833,0.77865165
0.19650715589523315,0,0,1,0.37042618,0.6295738
0.22473543882369995,0,0,1,0.42467716,0.57532287
0.0908166766166687,0,0,1,0.2741568,0.72584325
0.02666640281677246,1,0,1,0.14816986,0.85183007
0.07751733064651489,1,1,1,0.27112213,0.72887784
0.32793283462524414,1,1,1,0.44807172,0.5519283
0.19328880310058594,1,1,1,0.34072903,0.65927094
0.0084800124168396,0,0,0,0.98702604,0.012974002
0.05091577768325806,0,0,0,0.91805136,0.08194866
0.012504041194915771,0,0,0,0.9799242,0.020075833
0.12872594594955444,0,0,0,0.8165226,0.18347739
0.09619718790054321,0,0,0,0.831286,0.16871394
0.30612629652023315,0,0,0,0.5679152,0.43208483
-0.03250551223754883,1,1,1,0.08052143,0.9194786
0.2523079514503479,1,1,1,0.46865413,0.53134584
0.1570715308189392,0,0,0,0.76402384,0.23597617
0.24086743593215942,0,0,1,0.40517953,0.5948205
0.2912098169326782,0,1,0,0.54258275,0.45741722
0.06505531072616577,0,0,0,0.770072,0.22992803
0.1589640974998474,0,0,0,0.6876799,0.3123201
0.05532604455947876,0,0,0,0.9158143,0.08418572
0.0451582670211792,0,0,0,0.9162395,0.083760515
0.02128058671951294,1,1,1,0.18992327,0.8100768
0.16279762983322144,0,1,1,0.33132893,0.6686711
0.1469583511352539,1,1,1,0.32913736,0.6708626
0.19538158178329468,1,1,1,0.39877445,0.60122555
-0.00846099853515625,1,1,1,0.12861669,0.87138325
0.2400231957435608,0,1,1,0.4557005,0.5442995
0.1482486128807068,0,0,0,0.788726,0.21127401
0.14821332693099976,0,0,0,0.70073175,0.29926825
0.15146684646606445,1,1,0,0.7180326,0.28196737
0.1840309500694275,0,0,0,0.70976126,0.29023877
0.23691999912261963,1,1,1,0.39501756,0.60498244
0.27312034368515015,1,1,1,0.45663646,0.5433635
0.20107334852218628,0,0,0,0.6090381,0.3909619
0.31884777545928955,0,0,0,0.5400677,0.45993227
0.16662824153900146,0,0,0,0.7492548,0.25074524
0.12495481967926025,1,1,1,0.3024298,0.6975702
0.20157867670059204,1,1,1,0.40154633,0.5984537
-0.030739903450012207,1,1,1,0.12018506,0.879815
-0.017185449600219727,1,1,1,0.11989672,0.88010335
0.01725447177886963,1,1,1,0.14672765,0.8532724
0.058407604694366455,1,1,1,0.23374386,0.7662561
0.014766693115234375,1,1,1,0.15554714,0.84445286
0.024510979652404785,1,1,1,0.18011561,0.8198844
-0.040997326374053955,1,1,1,0.0862549,0.91374516
-0.05103784799575806,1,1,1,0.053305957,0.9466941
-0.031099379062652588,1,1,1,0.11662314,0.88337684
0.15166378021240234,0,1,1,0.32082948,0.6791705
0.13176584243774414,0,1,1,0.32689917,0.6731008
0.0880994200706482,0,0,1,0.29197183,0.7080282
0.022774338722229004,0,0,1,0.18353075,0.8164693
0.16903555393218994,0,0,1,0.37147406,0.628526
0.13132202625274658,1,1,1,0.3147904,0.6852096
0.10771006345748901,1,1,1,0.30980244,0.6901976
0.22926193475723267,1,0,0,0.66816455,0.33183545
0.07023686170578003,1,1,0,0.9101119,0.089888066
0.15522021055221558,0,0,0,0.76092815,0.23907186
0.11031866073608398,1,1,0,0.82927275,0.17072721
0.15700507164001465,0,0,0,0.75882584,0.24117418
0.08919543027877808,0,0,0,0.87129176,0.12870826
0.16160690784454346,0,0,0,0.73382163,0.26617834
0.3250778317451477,0,0,0,0.5363182,0.46368182
0.12728530168533325,0,0,0,0.8242969,0.17570317
0.05870401859283447,0,0,0,0.883969,0.116031006
0.14666366577148438,0,0,0,0.7466436,0.25335637
0.1589757800102234,0,0,0,0.75771993,0.24228007
0.2830771803855896,0,0,0,0.53410023,0.46589974
0.20192170143127441,0,0,0,0.6939665,0.3060335
0.17651307582855225,0,0,0,0.67108786,0.32891208
0.2642972469329834,0,0,0,0.5549254,0.44507465
0.1071540117263794,0,0,1,0.2557128,0.7442872
0.2890319228172302,0,0,1,0.44624186,0.55375814
0.16661852598190308,1,1,1,0.34306887,0.65693116
0.0105019211769104,1,1,1,0.13805962,0.8619404
0.13133364915847778,1,1,1,0.2966154,0.70338464
0.08184432983398438,1,1,1,0.23319602,0.7668039
0.34750592708587646,1,0,0,0.51166743,0.48833263
0.11270558834075928,1,1,1,0.27311057,0.72688943
0.04389387369155884,1,0,1,0.22852847,0.7714715
0.22979098558425903,0,0,0,0.5843446,0.4156554
0.19611495733261108,1,1,1,0.34102166,0.65897834
0.026625633239746094,0,0,0,0.96020067,0.03979932
0.0687912106513977,0,0,0,0.9017069,0.098293096
0.046145081520080566,0,0,0,0.9349344,0.065065585
0.004633545875549316,1,1,1,0.16028069,0.83971936
0.26148056983947754,1,1,0,0.6338603,0.3661397
0.09361845254898071,0,0,0,0.8500772,0.14992279
0.3158838152885437,1,1,1,0.44562376,0.55437624
0.02460235357284546,1,1,1,0.15616888,0.8438311
0.05717390775680542,0,0,0,0.9193415,0.08065848
0.198158860206604,0,0,0,0.7044388,0.29556125
0.14828521013259888,1,1,0,0.78608304,0.213917
0.22034567594528198,0,0,0,0.7022307,0.29776934
0.08367586135864258,0,0,0,0.8826323,0.1173677
