rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1
0.06912276148796082,0,0,1,0.28443146,0.7155685
-0.019396990537643433,0,1,0,0.80867785,0.19132209
0.08675652742385864,1,1,0,0.73959184,0.26040816
0.2127269208431244,0,0,1,0.39045414,0.6095459
0.16299983859062195,0,0,0,0.5894946,0.4105054
0.130680114030838,0,0,1,0.3769062,0.62309384
0.16783487796783447,1,1,0,0.5261545,0.4738455
-0.14860567450523376,0,0,0,0.9088871,0.09111287
0.13287267088890076,0,0,1,0.37343183,0.62656814
0.044901877641677856,0,0,1,0.38594204,0.61405796
0.03012564778327942,1,1,1,0.24888295,0.75111705
0.22743895649909973,1,1,0,0.5398652,0.46013483
-0.07130187749862671,0,1,0,0.8401093,0.15989074
0.18466532230377197,1,1,0,0.58251005,0.41748995
0.07938989996910095,1,1,0,0.74518347,0.25481647
0.1590733826160431,1,0,1,0.3954425,0.6045575
-0.00787431001663208,0,0,0,0.8280328,0.17196724
0.1552850902080536,0,0,0,0.5743446,0.4256554
0.17261317372322083,1,1,1,0.46108562,0.5389144
0.042049527168273926,1,1,0,0.7493757,0.2506243
0.23497357964515686,1,1,1,0.49421403,0.50578594
-0.05850684642791748,0,1,0,0.8644984,0.13550162
-0.0017315447330474854,0,1,0,0.73997617,0.2600238
-0.10214826464653015,1,1,1,0.15170012,0.84829986
-0.21813616156578064,1,1,1,0.112450145,0.8875498
0.16051968932151794,1,1,1,0.4821396,0.5178604
0.1406627893447876,1,0,1,0.35991886,0.64008117
0.1651204526424408,0,0,0,0.6002774,0.39972255
0.027834534645080566,0,1,1,0.2705499,0.7294501
-0.10256946086883545,1,1,1,0.16899794,0.8310021
0.2609815448522568,0,0,1,0.49051654,0.50948346
0.12006041407585144,1,1,1,0.37925377,0.6207462
0.16159367561340332,0,0,0,0.52000207,0.47999796
0.019898653030395508,1,1,1,0.29011178,0.7098882
-0.07801440358161926,1,1,1,0.18608975,0.81391025
0.2049289047718048,0,0,0,0.59128404,0.408716
0.17747259140014648,1,1,0,0.55833054,0.44166943
-0.032127559185028076,0,0,1,0.2145958,0.7854042
0.059644073247909546,1,0,1,0.38974428,0.6102557
0.07401013374328613,1,0,1,0.33848798,0.6615121
0.12129348516464233,0,0,0,0.5428638,0.4571362
0.17127546668052673,1,1,0,0.55667776,0.4433223
0.03756892681121826,0,0,1,0.3913033,0.6086967
0.11498084664344788,0,0,1,0.36137843,0.63862157
-0.04135814309120178,0,0,0,0.82868135,0.1713186
-0.12104964256286621,1,1,1,0.2161856,0.7838144
0.05588716268539429,1,1,0,0.743383,0.25661704
0.014255762100219727,0,1,1,0.27842334,0.7215767
-0.14971965551376343,1,0,1,0.12673853,0.87326145
0.1565326750278473,1,1,0,0.6192012,0.3807988
0.12477618455886841,1,0,1,0.41391838,0.5860817
0.20262035727500916,0,0,0,0.607402,0.39259797
-0.06508171558380127,0,0,0,0.8416475,0.15835254
0.1505754590034485,0,0,0,0.61514336,0.38485658
0.15719017386436462,0,1,1,0.44514647,0.55485356
0.13240167498588562,0,0,0,0.6295176,0.37048236
0.18661126494407654,1,1,1,0.41008636,0.58991367
-0.2253049910068512,0,1,0,0.88338435,0.11661568
0.18834620714187622,1,1,1,0.44910577,0.55089426
0.14643248915672302,0,0,1,0.4325997,0.56740034
0.18419793248176575,0,1,1,0.47384492,0.5261551
0.20468652248382568,0,1,1,0.416535,0.583465
-0.03531190752983093,1,0,1,0.1955433,0.8044567
0.15284189581871033,0,0,0,0.5400789,0.4599211
0.15809163451194763,1,0,0,0.53986883,0.46013114
-0.024447500705718994,1,1,1,0.27018547,0.7298145
0.21872103214263916,0,0,0,0.5263084,0.4736916
-0.01883929967880249,0,0,0,0.82383275,0.17616728
0.14647871255874634,0,0,0,0.66710174,0.33289832
0.06976142525672913,0,0,0,0.6799853,0.3200147
0.08928415179252625,0,0,1,0.33230704,0.66769296
0.05145105719566345,1,1,0,0.678515,0.321485
0.16705957055091858,1,1,0,0.54684246,0.4531575
-0.054989248514175415,1,1,1,0.17782839,0.8221716
0.14303460717201233,0,0,0,0.5220807,0.47791925
