rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1
0.44562166929244995,0,0,1,0.11603598,0.883964
-0.25472891330718994,0,1,0,0.94824815,0.051751833
0.3551594018936157,1,1,0,0.8992188,0.100781225
0.6098897010087967,0,0,1,0.26506636,0.7349337
0.744452454149723,0,0,0,0.59934384,0.40065616
0.37293756008148193,0,0,1,0.21410811,0.78589195
0.3145412653684616,1,1,1,0.48010865,0.5198913
-0.6111576408147812,0,0,0,0.9941884,0.0058116335
0.587203323841095,0,0,1,0.21194766,0.7880524
-0.03956809639930725,0,0,1,0.2826299,0.7173701
-0.03215128183364868,1,1,1,0.10278602,0.897214
0.5557755827903748,1,1,0,0.5358731,0.46412686
-0.3432886302471161,0,1,0,0.9735311,0.026468948
0.7499373480677605,1,1,0,0.5671184,0.4328816
0.3380613625049591,1,1,0,0.90660846,0.09339156
0.6834625452756882,1,0,1,0.21906893,0.7809311
0.1888713538646698,0,0,0,0.9640079,0.035992038
0.4349995255470276,0,0,0,0.6770425,0.32295752
0.368672713637352,1,1,1,0.3651145,0.6348855
0.3850739896297455,1,1,0,0.8858501,0.11414986
0.7294283658266068,1,1,1,0.39958352,0.6004165
-0.2908404767513275,0,1,0,0.9781254,0.021874636
-0.15801364183425903,0,1,0,0.9223007,0.07769927
-0.25854894518852234,1,1,1,0.030301979,0.96969795
-0.5387298315763474,1,1,1,0.013865193,0.9861348
0.4218383729457855,1,1,1,0.3535461,0.64645386
0.27591443061828613,1,0,1,0.27423146,0.72576857
0.42702144384384155,0,0,0,0.70105016,0.29894978
-0.019399672746658325,0,1,1,0.0926727,0.90732723
-0.3707524538040161,1,1,1,0.03865246,0.9613475
0.7925788387656212,0,0,1,0.38915473,0.6108453
0.29124772548675537,1,1,1,0.22231881,0.7776812
0.21043825149536133,0,0,0,0.56670576,0.43329418
0.11243489384651184,1,1,1,0.1618301,0.8381699
-0.040300190448760986,1,1,1,0.043229926,0.95677006
0.8148816004395485,0,0,0,0.5808628,0.41913715
0.5750015825033188,1,1,0,0.5860922,0.41390783
0.33225587010383606,0,0,1,0.079838894,0.92016107
0.12454676628112793,1,0,1,0.2543792,0.7456208
0.38606780767440796,1,0,1,0.17422274,0.8257773
0.08430230617523193,0,0,0,0.59698784,0.4030122
0.5517161041498184,1,1,0,0.57787347,0.42212656
-0.17535805702209473,0,0,1,0.28364155,0.7163584
0.35698094964027405,0,0,1,0.18262698,0.81737304
-0.26969727873802185,0,0,0,0.9695348,0.030465217
-0.4495640993118286,1,1,1,0.059688088,0.9403119
0.3664489984512329,1,1,0,0.87347025,0.12652975
-0.1243661642074585,0,1,1,0.15352596,0.84647405
-0.5585260093212128,1,0,1,0.018582126,0.98141783
0.5413001179695129,1,1,0,0.7217148,0.27828515
0.21567058563232422,1,0,1,0.32124224,0.6787578
0.7259972766041756,0,0,0,0.6818387,0.31816134
0.0010518133640289307,0,0,0,0.9691863,0.030813675
0.6271947473287582,0,0,0,0.68789923,0.31210077
0.5586996525526047,0,1,1,0.4085303,0.5914697
0.6041317135095596,0,0,0,0.66203445,0.33796555
0.7142414078116417,1,1,1,0.26717317,0.73282677
-0.5611465126276016,0,1,0,0.98731416,0.012685842
0.42649300396442413,1,1,1,0.4556811,0.5443189
0.33520713448524475,0,0,1,0.36689857,0.63310146
0.37966790795326233,0,1,1,0.4389467,0.56105334
0.7384194657206535,0,1,1,0.3314457,0.66855437
-0.10933151841163635,1,0,1,0.04315839,0.9568416
0.5355517864227295,0,0,0,0.6195021,0.38049787
0.39524224400520325,1,0,0,0.56284153,0.43715844
-0.26196643710136414,1,1,1,0.103969835,0.8960301
0.7399228140711784,0,0,1,0.41739187,0.58260816
-0.1383455991744995,0,0,0,0.9606406,0.03935932
0.30908632278442383,0,0,0,0.8284747,0.17152528
0.38471001386642456,0,0,0,0.7939095,0.2060905
0.3148207664489746,0,0,1,0.15339151,0.84660846
0.0818958580493927,1,1,0,0.8391887,0.16081133
0.3353029638528824,1,1,0,0.58619314,0.41380683
-0.23067456483840942,1,1,1,0.03751424,0.96248573
0.0469684898853302,0,0,0,0.5931894,0.40681055
-0.2883763313293457,1,1,1,0.094327286,0.9056727
-0.7072508037090302,0,0,0,0.9940978,0.0059022326
0.5429151952266693,0,0,0,0.51800764,0.48199236
-0.11806431412696838,0,0,1,0.049543533,0.95045644
0.6323839128017426,0,0,1,0.26845247,0.73154753
0.5948956161737442,1,1,1,0.3292723,0.6707277
-0.5189520120620728,1,1,1,0.03169231,0.9683077
-0.38787034153938293,1,1,1,0.025849693,0.9741503
0.7468668222427368,0,1,0,0.69150543,0.30849454
-0.015327244997024536,1,0,1,0.14190419,0.85809577
0.7273051887750626,1,1,0,0.6012821,0.39871794
-0.35072895884513855,0,0,1,0.038250346,0.9617496
0.40175698697566986,1,1,1,0.48441684,0.51558316
-0.4617818295955658,0,0,0,0.98036677,0.019633211
0.39588236808776855,1,1,1,0.20087078,0.7991292
0.6930225715041161,1,1,1,0.36592028,0.63407975
0.12002232670783997,0,1,0,0.6598659,0.34013408
0.7720238268375397,1,1,1,0.40353143,0.5964685
0.6030418872833252,1,1,0,0.55938953,0.44061047
-0.3660027086734772,1,0,1,0.101520315,0.8984797
-0.3106923997402191,1,0,1,0.06814514,0.9318549
0.7521090731024742,0,0,0,0.59651965,0.40348035
0.35502558946609497,1,0,1,0.28095707,0.71904296
0.010929256677627563,1,1,1,0.25769976,0.7423002
0.5841678231954575,0,0,0,0.75753343,0.24246652
0.5180487334728241,0,1,1,0.38585395,0.6141461
-0.24070581793785095,1,0,1,0.13131788,0.86868215
-0.35590752959251404,1,0,1,0.034440424,0.9655596
-0.22734922170639038,1,1,1,0.04951579,0.9504842
-0.01870134472846985,1,0,1,0.11526669,0.8847333
0.6546497344970703,1,1,1,0.4292444,0.57075566
0.0718279778957367,1,0,1,0.19438969,0.8056103
0.06925585865974426,1,0,0,0.5995041,0.40049592
0.4109909236431122,1,1,1,0.17315048,0.82684946
-0.5333168059587479,1,1,1,0.007218274,0.9927817
0.22361654043197632,0,0,1,0.19004887,0.8099511
0.10497492551803589,1,1,1,0.2022265,0.7977735
0.3402470052242279,0,0,1,0.14590083,0.8540991
0.6324865370988846,0,0,0,0.6812639,0.31873605
0.5514850467443466,1,1,0,0.6769208,0.32307926
-0.1868050992488861,1,1,1,0.05574096,0.9442591
-0.6588396430015564,1,1,1,0.0069749267,0.99302506
0.38789865374565125,0,0,1,0.18751101,0.812489
0.6576314121484756,0,0,0,0.8219798,0.17802018
0.5767363011837006,0,0,1,0.4542344,0.54576564
0.5271755903959274,1,1,0,0.60641104,0.39358893
0.28628963232040405,1,1,1,0.25827095,0.7417291
0.15980589389801025,1,0,0,0.72209245,0.27790755
-0.5082352161407471,1,1,1,0.025987618,0.97401243
0.4032055288553238,0,0,0,0.6963639,0.30363607
0.4663332402706146,0,0,1,0.094842814,0.9051572
0.6864261627197266,0,0,0,0.66475224,0.33524773
0.20116353034973145,1,1,1,0.2648805,0.73511946
0.5028264820575714,1,1,0,0.8469535,0.15304643
0.16568851470947266,1,0,1,0.30458426,0.69541574
0.5663988292217255,0,0,1,0.13410228,0.8658978
0.6501960605382919,1,1,1,0.43074638,0.5692536
0.579754188656807,0,1,0,0.5545953,0.44540465
0.06680619716644287,0,0,0,0.8789915,0.12100853
0.2821797728538513,1,0,0,0.93808556,0.061914444
-0.12379086017608643,0,0,0,0.93109995,0.06890005
0.02110782265663147,0,0,0,0.9202203,0.07977967
0.300800085067749,1,1,1,0.4280327,0.57196724
0.18907904624938965,0,0,0,0.8814744,0.1185256
-0.41036877036094666,0,0,0,0.97435963,0.025640396
0.3030516505241394,1,1,1,0.07336331,0.92663664
0.7294996976852417,1,1,1,0.26175737,0.7382426
0.2406156063079834,1,1,1,0.2805918,0.71940815
0.24628645181655884,1,1,1,0.23616475,0.76383525
-0.38088783621788025,1,1,1,0.045615576,0.95438445
0.19326084852218628,0,0,1,0.19184975,0.8081503
0.47632113099098206,0,0,0,0.6516017,0.34839836
0.3952059894800186,0,0,0,0.55068815,0.4493119
-0.12519264221191406,0,0,1,0.27078506,0.72921497
0.5845363587141037,0,0,0,0.5355443,0.4644557
-0.5500418990850449,1,1,1,0.027780017,0.97222
0.12899479269981384,0,1,0,0.91625255,0.083747484
0.637657955288887,0,0,0,0.6021011,0.3978989
0.3559170663356781,0,0,0,0.7752817,0.22471827
0.4482443034648895,0,1,0,0.56672263,0.4332774
-0.17413875460624695,1,1,1,0.15391862,0.8460813
-0.5199088156223297,0,0,0,0.97622085,0.023779165
-0.14174139499664307,1,0,1,0.0812179,0.91878206
0.7129757851362228,1,1,1,0.36232206,0.6376779
0.5762324631214142,0,0,1,0.4272827,0.5727173
0.3554018437862396,1,0,1,0.34517476,0.6548252
0.3814152479171753,1,1,1,0.13248937,0.8675106
-0.008273094892501831,0,0,0,0.6993671,0.3006329
0.09251147508621216,1,1,0,0.96727353,0.032726496
0.7368174865841866,0,0,1,0.31556138,0.6844386
0.30565527081489563,1,1,1,0.053246245,0.9467538
0.7194192931056023,1,1,1,0.44333073,0.5566693
0.6306887716054916,1,1,0,0.62826395,0.37173605
-0.005876272916793823,1,1,1,0.20717141,0.79282856
0.6719898283481598,0,0,1,0.38411194,0.61588806
-0.2580377161502838,1,0,1,0.021995118,0.9780049
-0.026241838932037354,1,1,1,0.07099395,0.92900604
0.6947085112333298,0,0,0,0.6845945,0.3154055
0.3064831793308258,0,0,1,0.45178738,0.5482126
0.2591380476951599,0,0,0,0.72611874,0.27388123
0.5065198093652725,1,0,1,0.36629906,0.6337009
-0.26045936346054077,1,1,1,0.05381938,0.9461806
