rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1
-0.9996460009133443,1,1,1,2.2898774e-05,0.9999771
-0.9999999999376008,1,1,1,5.4364967e-14,1.0
-0.9999960864561217,0,1,0,0.9999999,1.1619182e-07
-0.9998963588550396,1,1,1,3.0441453e-07,0.99999964
-0.9999999971894566,1,1,1,5.1347824e-12,1.0
-0.9999999923959573,0,0,0,1.0,2.0922378e-10
-0.9995098866056651,0,0,0,0.99997663,2.3395514e-05
-0.9993801703676581,1,1,1,2.410429e-05,0.9999759
-0.9999995061771472,1,1,1,1.4679019e-09,1.0
-0.9999999900935945,1,1,1,4.2857422e-11,1.0
-0.9999945534909784,0,0,0,1.0,2.5934161e-08
-0.9819273557513952,0,1,0,0.9993413,0.0006586582
-0.999999961205198,0,0,0,1.0,9.498262e-10
-0.5417385995388031,1,0,0,0.73715365,0.26284635
-0.993782022735104,1,1,1,0.0003066334,0.9996934
-0.9999999990298113,1,0,1,1.3231227e-12,1.0
-0.9999949670400383,1,1,1,3.2164596e-08,1.0
-0.9999997173753172,0,0,0,1.0,1.1738904e-09
-0.9999579938794341,1,1,1,4.1084263e-07,0.99999964
-0.9999990872813385,0,0,0,1.0,9.434039e-10
-0.9999898796340858,1,1,0,0.9999994,5.885615e-07
-0.9998726702833665,0,1,1,1.16742e-06,0.9999988
-0.8600650541484356,0,0,1,0.039025594,0.9609744
-0.9999987656121334,1,0,1,7.23125e-09,1.0
-0.5363796353340149,1,0,0,0.66977835,0.33022168
-0.9998031209761393,1,1,1,3.6355316e-06,0.9999964
-0.9999999991898576,1,1,1,1.2590696e-12,1.0
-0.999997154000539,1,1,1,3.0526333e-08,1.0
-0.9993769999709912,0,0,0,0.99996614,3.3892626e-05
-0.9999980668396802,1,1,1,2.8316373e-08,1.0
-0.9995077960193157,1,0,1,2.6936246e-05,0.99997306
-0.9999665361974621,1,1,1,3.7499728e-07,0.99999964
-0.9999202893668553,0,1,0,0.99999416,5.8663154e-06
-0.9999999833164726,1,1,1,4.998647e-11,1.0
-0.9977530901087448,1,0,1,8.643104e-05,0.9999136
-0.9999999979705423,0,1,0,1.0,1.9345857e-11
