rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1,class_probs_2,class_probs_3,class_probs_4,class_probs_5,class_probs_6,class_probs_7,class_probs_8,class_probs_9
0.007554948329925537,4,4,4,6.877517e-10,1.2097397e-07,1.0299555e-05,1.3655634e-06,0.99244505,2.6937356e-05,7.203909e-09,0.0075162495,3.4375909e-09,7.3498616e-09
0.003936827182769775,7,7,7,4.5274572e-07,1.8479046e-06,8.612204e-05,0.00017725577,0.003140881,0.0005289343,4.9232807e-07,0.9960632,1.8044706e-07,6.002136e-07
0.02127385139465332,2,2,6,0.0017488335,8.043153e-05,0.013047746,0.0013715774,0.004280315,0.00033491157,0.97872615,3.8055496e-05,0.00031128273,6.0661623e-05
0.00583571195602417,5,5,5,1.2754598e-06,3.9810543e-06,0.0022266225,0.0019151185,0.0011713563,0.9941643,0.00051190925,2.0792943e-06,1.0869501e-06,2.320634e-06
0.0010216236114501953,9,9,9,2.4926509e-05,0.0009788472,4.6822436e-08,3.6324814e-06,7.239131e-07,1.4437794e-07,1.7604297e-07,4.301506e-06,8.802295e-06,0.9989784
0.13266968727111816,1,1,1,0.0013266196,0.8673303,0.001356597,0.054630164,0.00041036317,0.011600102,0.0004877084,7.700361e-05,0.009527699,0.053253513
0.08373558521270752,3,5,3,0.00014413349,5.069153e-05,0.029530575,0.9162644,0.005207872,0.03983766,0.0018217524,0.0044124243,0.0021400896,0.0005903029
0.05131250619888306,4,4,4,0.0074480018,0.00031063097,0.031258456,0.002519295,0.9486875,0.004991895,0.00039155065,0.0015580113,0.0025207154,0.00031393493
0.00021582841873168945,0,0,0,0.9997842,3.6025756e-06,5.195086e-06,1.639365e-06,4.2054057e-07,7.494655e-06,3.5759178e-06,1.7573768e-06,0.00018570735,6.354071e-06
0.00022417306900024414,2,2,2,4.0449077e-06,4.247659e-06,0.9997758,4.857207e-05,7.249479e-05,1.22506935e-05,2.3926976e-05,2.597281e-05,3.1959567e-05,6.8978824e-07
7.104873657226562e-05,9,9,9,2.1137346e-06,6.776369e-05,5.7141114e-07,8.3329184e-08,9.3051966e-08,2.4857185e-08,1.270788e-07,1.7899376e-07,2.0291357e-07,0.99992895
0.003362298011779785,9,9,9,8.063877e-05,0.0015750468,0.0014043255,0.0001662041,1.1454683e-05,4.788217e-05,1.7903398e-06,2.8992969e-05,4.5975605e-05,0.9966377
0.0001010894775390625,5,5,5,2.242995e-07,3.8667946e-07,1.6112897e-07,9.919141e-05,3.572561e-08,0.9998989,5.4247465e-08,4.7735836e-07,1.3553759e-08,5.247953e-07
