rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1,class_probs_2,class_probs_3,class_probs_4,class_probs_5,class_probs_6,class_probs_7,class_probs_8,class_probs_9
-0.9999789326105102,4,4,4,2.5016184e-13,1.1822589e-08,4.035316e-11,7.617503e-12,0.99997914,4.5201176e-10,1.5071096e-13,2.0866282e-05,2.3962466e-11,1.8441375e-10
-0.9139244146645069,7,7,7,8.7074115e-10,5.7948526e-08,3.6439982e-07,1.6234004e-07,2.0607085e-06,4.235893e-07,6.104521e-11,0.999997,5.398157e-10,6.1692913e-09
-0.3584817051887512,2,2,6,2.2816077e-05,2.3819264e-06,0.00070112955,1.6241771e-05,7.5026444e-05,2.6998073e-06,0.9991786,3.6823344e-08,8.8098426e-07,1.5601321e-07
0.008014291524887085,5,5,5,8.7401886e-10,4.9618903e-10,5.170044e-05,3.1313465e-07,6.6134353e-06,0.99994135,4.8735656e-09,1.552332e-12,8.220667e-12,1.3790792e-10
-0.9999999999999944,9,9,9,1.4658447e-10,8.383854e-09,1.3885419e-16,1.9699726e-13,1.27097265e-11,5.5037287e-14,8.077238e-12,2.980026e-08,4.152015e-11,1.0
-0.9980998799860572,1,1,1,2.0299995e-06,0.99810237,2.1407845e-06,0.0016313707,1.1423676e-05,1.0738175e-05,4.213968e-05,2.836932e-07,4.1444957e-05,0.00015610422
0.9820107175037265,3,5,3,9.86158e-12,1.5382504e-10,0.025251828,0.97474504,4.565044e-07,1.6768087e-06,1.7423865e-08,6.8557995e-07,2.7713332e-07,9.5695505e-09
-0.9449800178408623,4,4,4,8.523709e-05,7.3289857e-07,4.612198e-05,3.003214e-06,0.9997906,4.7119505e-05,2.1911121e-07,9.110147e-08,2.4440267e-05,2.438324e-06
-0.9999986176256925,0,0,0,0.99999976,2.0555359e-12,1.3815246e-13,3.198693e-15,6.808642e-13,1.8521133e-07,2.550644e-11,4.3117755e-14,1.3160109e-10,9.94116e-12
-0.964446296915412,2,2,2,3.0192778e-16,1.9902869e-13,0.9999995,4.189825e-07,3.2179138e-11,3.921889e-14,3.5437145e-13,1.6463417e-11,1.4459967e-11,2.6941139e-15
-0.9999999999999327,9,9,9,9.602308e-14,6.5181774e-13,2.0197099e-14,3.3854591e-16,7.697797e-14,1.0762621e-15,2.330852e-14,1.8294512e-10,3.4618863e-15,1.0
-0.9998680869466625,9,9,9,1.3297058e-10,4.245543e-09,4.8925598e-05,4.490457e-07,4.9131414e-09,1.8832478e-09,1.0242e-11,1.0517535e-06,9.628252e-10,0.9999496
-0.9999833673537069,5,5,5,8.9643584e-11,3.4272647e-14,1.6326313e-14,3.7722927e-14,1.5043938e-15,1.0,4.4583066e-17,3.853008e-15,1.26727966e-17,9.421164e-14
-0.9835433345288038,0,0,0,0.99999166,2.5269003e-08,3.563079e-08,1.7062515e-08,1.295316e-10,2.4208e-06,3.738508e-06,1.8442979e-10,2.0047694e-06,1.181763e-10
-0.9999985693717695,9,9,9,5.15212e-08,9.2177606e-07,1.8717068e-11,6.4356676e-10,3.1922798e-10,5.3500333e-09,4.0072147e-11,3.9543744e-07,5.4805657e-08,0.99999857
0.28456684947013855,6,6,6,0.0003888737,0.00077863137,0.03573464,0.0044187605,0.0064634955,0.0007109832,0.9184132,7.680328e-05,0.002714454,0.030300293
-1.0,1,1,1,4.2747897e-17,1.0,5.0366357e-28,1.7185022e-25,3.737267e-17,1.1781651e-25,8.825301e-17,7.689566e-21,6.0984506e-19,1.1184649e-16
0.07892665266990662,9,9,2,2.0809523e-05,3.8240287e-06,0.9998722,8.863573e-05,6.586546e-07,1.3731391e-06,2.1547962e-06,2.2100314e-06,5.1843476e-06,2.8463771e-06
0.9999661617648599,3,3,3,1.4374171e-08,6.7186456e-08,0.23956762,0.44756886,5.453984e-05,0.31231442,4.4545563e-06,0.00048950757,4.275332e-07,4.630676e-08
0.9819253673776984,2,2,2,1.0563773e-10,4.3185874e-10,0.9982324,0.0017662143,1.1742274e-09,1.7496922e-07,1.4017046e-08,1.2326063e-06,2.084227e-09,8.791733e-11
0.9985366173787042,0,0,7,0.10653209,0.0002447512,0.0030320566,0.015584509,1.9172372e-05,0.03444858,0.02866704,0.8062408,1.8627406e-05,0.005212446
-0.5092307329177853,1,1,1,1.5605789e-08,0.50923073,2.580384e-13,3.9023493e-10,2.8877776e-09,1.3129808e-13,2.6327125e-06,3.5564537e-07,2.1364576e-05,0.4907449
0.9983072161558084,3,3,5,0.0048947544,0.00014433233,0.34051156,0.06392767,0.0011047575,0.42900717,0.0014425163,0.0011359478,0.15750141,0.00032985347
-0.9988676942884922,0,0,0,0.99990845,5.791025e-08,8.533994e-09,5.097707e-13,3.849596e-09,3.7516198e-05,5.3696596e-05,8.144173e-09,1.3289926e-09,2.083798e-07
0.993377901846543,3,3,3,0.00019790258,0.000121754725,0.04761661,0.8584188,0.00015390666,0.091586195,0.00010410837,0.0007982293,0.00097369973,2.8760145e-05
-0.9838912738487124,7,7,7,1.0656296e-07,7.6791466e-08,2.0555627e-08,1.152441e-09,2.568618e-06,2.0450228e-05,8.950394e-11,0.9999764,7.609101e-09,2.9590407e-07
-1.0,9,9,9,6.709301e-17,6.278131e-19,3.3745967e-27,2.231998e-25,1.2369819e-20,4.4923093e-19,9.3787364e-23,9.93796e-19,3.4100513e-21,1.0
-0.9999930651138431,8,8,8,5.4237057e-06,7.517373e-07,5.5177546e-10,1.16960805e-07,1.3959234e-07,1.4480838e-09,7.9833846e-08,3.2151526e-10,0.9999931,4.807867e-07
-0.9999945163695761,8,8,8,1.6327936e-10,5.3809977e-06,8.586541e-12,5.951511e-09,3.093871e-08,3.8394773e-13,1.0957706e-07,2.9029836e-11,0.9999945,1.4589931e-08
-0.9999481439590449,9,9,9,6.124921e-12,5.1821487e-05,1.8359545e-15,2.3319532e-11,1.3017114e-10,4.588911e-12,5.4142674e-10,5.698249e-09,4.6597054e-10,0.99994814
-1.0,1,1,1,4.0543206e-17,1.0,3.328688e-25,2.459259e-23,7.7682646e-19,2.4460165e-26,3.7309356e-13,8.106147e-19,1.1898667e-19,4.0792182e-14
0.9298838637769222,3,3,3,2.733745e-07,6.874043e-09,1.924887e-05,0.9995764,8.236447e-09,0.00038380377,8.962916e-08,6.268926e-08,2.0101299e-05,8.3156854e-10
0.6481080055236816,3,3,3,3.7931224e-15,1.129961e-12,0.026811218,0.97318876,6.3453015e-10,6.5610495e-10,1.8340446e-12,3.2158634e-10,8.5397384e-11,3.3279296e-13
-0.9787166427704506,9,9,9,2.17252e-07,5.228151e-07,1.809214e-06,8.389014e-05,7.269609e-06,6.6100874e-05,5.0306337e-10,0.00023373349,0.019159473,0.98044693
-1.0,1,1,1,1.3436244e-10,1.0,1.7736386e-21,3.628159e-18,8.962075e-13,3.592328e-16,6.724105e-11,5.9850334e-13,1.4553073e-12,4.5230625e-08
-0.9991760029224679,4,4,4,1.9588497e-06,1.1420407e-07,1.1405811e-07,9.008277e-08,0.9999877,1.6099127e-06,6.2703904e-09,2.3968147e-08,8.313002e-06,1.3395458e-08
-1.0,1,1,1,3.86361e-20,1.0,7.6302747e-22,8.4524545e-22,5.0405636e-18,1.3571451e-27,3.995368e-15,8.3249885e-17,5.081371e-20,6.2738006e-18
-0.9999089943994477,0,0,0,0.999967,2.2386213e-07,6.996265e-08,7.714383e-11,5.231712e-08,5.2684773e-06,4.6384184e-08,9.2125246e-10,2.5814656e-05,1.504179e-06
-0.9991447537613567,0,0,0,0.99998367,1.8699928e-09,2.8397786e-09,3.618791e-10,6.789189e-08,1.5666454e-05,1.1315681e-08,1.3132086e-11,5.634109e-07,3.4038627e-09
-0.8134556636214256,0,0,0,0.984991,1.8114386e-10,1.2875832e-10,1.4002999e-10,2.4443716e-11,0.015008808,1.7070408e-07,7.8091883e-10,6.9328827e-12,2.3139924e-08
-0.9999998174849125,5,5,5,4.7439184e-12,5.014218e-16,2.0939528e-19,1.737824e-18,3.7377536e-16,1.0,4.959096e-14,1.8743464e-18,8.949925e-18,2.4890247e-17
-0.9900187621824443,8,8,8,2.1871548e-07,3.7337555e-09,9.338102e-06,1.3953809e-05,4.572987e-07,7.5820367e-07,5.960305e-08,1.0352529e-10,0.9999752,2.9940914e-09
-0.9999989264611144,6,6,6,1.1970643e-10,9.900021e-07,1.3933133e-12,3.1022442e-13,4.4313473e-11,4.729169e-12,0.9999989,1.0005062e-08,1.0331402e-12,2.2947988e-08
0.007919073104858398,3,3,3,8.384392e-14,2.6976722e-12,9.438423e-06,0.99999046,1.4615906e-09,1.3839515e-07,3.880636e-11,6.063949e-10,2.7362951e-08,5.1949634e-12
-0.5403558760881424,2,2,2,5.6427283e-11,3.6607427e-12,0.9999999,1.2090831e-07,3.9810308e-10,1.7479898e-10,2.4903047e-11,1.4427346e-12,9.866813e-11,3.3851008e-14
-1.0,9,9,9,3.6357272e-16,4.33357e-09,5.2183314e-19,2.1688325e-15,7.123367e-12,8.064675e-16,1.932203e-15,5.2714903e-12,1.7570101e-12,1.0
0.9872102993540466,2,2,2,0.0037738588,0.0002490723,0.92816246,0.0009353693,0.0021316446,0.00013128504,0.00015965241,0.06433248,5.0407423e-05,7.3781805e-05
-0.9999270503758453,5,2,5,1.0914144e-12,1.1908201e-12,3.6601408e-13,1.39930515e-11,8.6184937e-10,1.0,1.4384524e-14,2.3550113e-13,3.6308402e-13,5.832034e-13
0.9999637116379745,5,5,5,2.1243592e-05,1.28385045e-08,0.072338,0.19801432,9.1122034e-05,0.7295334,6.9312927e-07,1.0293161e-06,2.6690319e-07,1.7991697e-08
-1.0,1,1,1,1.3818431e-14,1.0,2.9838508e-25,1.3608292e-22,4.206204e-17,1.8178468e-22,4.6959685e-13,9.642757e-18,3.0109748e-16,2.1417434e-10
-0.2406860888004303,6,6,4,0.0075316196,0.0032821284,0.00088589714,4.780802e-06,0.6866701,0.01565524,0.28448904,0.00029203272,3.918353e-05,0.0011499581
-0.9999999997912119,7,7,7,1.9232602e-16,4.752384e-13,1.5998435e-15,4.603482e-16,9.069597e-18,2.602383e-17,2.6946351e-18,1.0,6.9474913e-16,1.467197e-12
0.9809309840202332,2,2,5,4.430781e-08,1.00156e-09,0.04410121,5.862095e-06,1.2093801e-07,0.95589274,6.269249e-11,7.5636614e-10,5.6519045e-10,8.3588064e-10
-0.9989017942571081,3,3,3,5.755598e-20,4.1587746e-15,5.680186e-08,1.0,9.535558e-15,1.253859e-13,1.0549597e-12,2.7618577e-15,3.020525e-11,1.1520065e-17
-1.0,1,1,1,1.4528029e-27,1.0,3.2374256e-29,3.356251e-27,5.283833e-19,9.967356e-32,1.0832755e-17,7.5502854e-19,1.0540311e-26,9.6829633e-20
-0.6557503789663315,6,6,6,1.0754199e-10,1.4805433e-07,0.00031841442,0.0013965826,1.9057539e-10,9.1890445e-12,0.9982816,2.9503249e-06,2.197277e-07,4.3963602e-10
-0.9999993850251201,4,4,4,6.0803996e-12,1.5958902e-08,2.669808e-10,6.541371e-08,0.9999999,1.516794e-08,3.437679e-11,1.0206253e-09,6.701117e-09,2.150485e-08
-0.9662950709462166,0,0,0,0.9999757,5.5918406e-07,2.9184562e-06,8.917129e-10,2.9000793e-07,7.678871e-06,1.2981836e-05,1.5830247e-08,1.2936103e-08,2.1596277e-08
-0.9999997530788347,8,8,8,6.192461e-17,3.8625266e-12,1.6708154e-10,2.1062282e-07,4.3494435e-09,4.6435193e-15,4.5150513e-13,1.0827796e-13,0.99999976,4.312429e-16
0.9330209754407406,5,5,5,2.9540966e-05,0.00025825587,0.0006628093,0.1577186,0.00021666095,0.8179831,6.3142914e-05,0.021192944,0.0005866674,0.0012883175
0.9999770417643958,5,5,3,8.490578e-08,9.639919e-09,0.20261888,0.75039846,5.423665e-07,0.046867978,1.8039427e-06,0.00011219568,1.6368641e-07,5.482465e-09
-0.9999998802372267,8,8,8,2.4463733e-09,3.0499545e-09,4.570575e-13,7.414768e-10,6.7457215e-08,3.768388e-10,2.3441157e-10,3.4492103e-12,0.9999999,1.5933245e-10
0.9997309304308146,3,3,2,1.1325004e-06,3.0051847e-08,0.8986139,0.061941594,7.3243923e-06,0.039435815,1.5559806e-07,3.0399814e-09,2.3760455e-08,4.695281e-11
-0.5079787075519562,0,0,0,0.99989164,3.0564817e-07,6.832956e-05,8.682276e-08,1.5415735e-09,3.772599e-05,5.627008e-07,2.2870778e-07,9.693415e-07,1.0288887e-07
-0.7544828802347183,2,2,2,2.3958782e-12,1.06702295e-11,0.9999976,5.361664e-07,1.892047e-06,7.615847e-11,5.2884164e-12,1.5817962e-10,1.4278487e-10,1.1995116e-12
-0.9984600348398089,5,5,5,2.0996495e-10,6.164841e-16,1.7570301e-12,4.779096e-14,4.8127863e-14,1.0,5.937717e-18,2.39583e-15,1.3448773e-15,4.2371608e-15
-0.5901762247085571,2,2,2,2.769815e-13,1.1485382e-12,0.99999976,2.2953184e-07,5.153025e-10,4.3961387e-10,3.8231286e-13,2.6541632e-11,9.894133e-12,1.11441814e-13
0.3647148311138153,3,3,3,3.491266e-10,4.5773543e-10,1.2087358e-05,0.9999871,1.6654835e-07,5.620519e-07,1.5564801e-08,6.169356e-10,3.212542e-09,6.46301e-11
-1.0,1,1,1,4.218109e-14,1.0,7.310056e-21,9.02721e-18,1.8855377e-14,2.282874e-16,3.0377453e-13,3.5737413e-15,3.0868025e-16,1.842636e-10
-0.9999999992955211,8,8,8,6.2137684e-10,2.760265e-09,7.006999e-14,7.825644e-10,3.3569972e-10,6.1328833e-12,5.0840143e-10,3.6322605e-09,1.0,2.6828867e-10
-0.9938095915131271,2,2,2,2.7057183e-18,5.1679396e-17,1.0,6.4436856e-10,1.2884721e-13,1.5153833e-15,1.2961408e-16,1.0165584e-14,2.6074435e-15,6.241078e-17
-0.9998237490650269,8,8,8,2.7631243e-08,0.00017629187,2.2547706e-12,1.4674444e-09,2.8300302e-09,4.9844924e-12,7.668165e-09,2.4852825e-11,0.99982375,5.2319873e-09
-0.9981044952874072,7,5,7,2.3998603e-10,1.34585685e-08,6.825481e-09,3.3496794e-10,3.5899408e-10,1.8874294e-07,2.6553656e-13,0.99999976,2.5891116e-11,4.152776e-10
